"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72616354770","2021-01-01","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  30.0","24","  20.3","24","1030.0","24","990.3","24"," 10.0","24","  1.7","24","  5.1","999.9","  39.0"," ","  24.1"," "," 0.20","G","999.9","000000"
"72616354770","2021-01-02","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  33.7","24","  28.7","24","1014.1","14","974.6","24","  6.3","24","  2.7","22","  8.9","999.9","  39.0"," ","  24.1"," "," 0.56","G","999.9","111000"
"72616354770","2021-01-03","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  26.8","24","  21.7","24","1020.2","21","980.8","24","  9.0","24","  1.2","24","  5.1","999.9","  39.0"," ","  19.0"," "," 0.14","G","999.9","001000"
"72616354770","2021-01-04","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  29.7","24","  25.0","24","1015.8","15","977.0","24","  8.9","24","  1.6","24","  4.1","999.9","  37.9"," ","  19.0"," "," 0.06","G","999.9","101000"
"72616354770","2021-01-05","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  29.1","24","  24.6","24","1013.7","14","974.7","24","  9.3","24","  1.1","24","  4.1","999.9","  37.9"," ","  23.0"," "," 0.00","G","999.9","001000"
"72616354770","2021-01-06","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  30.4","24","  22.4","24","1013.2","22","974.0","24","  9.6","24","  4.1","23","  8.9"," 15.0","  34.0"," ","  27.0"," "," 0.00","G","999.9","001000"
"72616354770","2021-01-07","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  28.3","24","  16.1","24","1016.4","24","977.1","24"," 10.0","24","  6.0","24","  8.9"," 15.9","  35.1"," ","  24.1"," "," 0.00","G","999.9","000000"
"72616354770","2021-01-08","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  27.6","24","  13.1","24","1015.2","24","975.8","24"," 10.0","24","  5.6","24","  9.9"," 17.1","  37.9"," ","  19.9"," "," 0.00","G","999.9","000000"
"72616354770","2021-01-09","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  24.3","24","  11.8","24","1011.4","22","972.1","24"," 10.0","24","  3.0","24","  7.0","999.9","  37.9"," ","  14.0"," "," 0.00","G","999.9","000000"
"72616354770","2021-01-10","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  26.6","24","  14.9","24","1019.0","24","979.5","24"," 10.0","24","  2.4","24","  5.1","999.9","  37.0"," ","  14.0"," "," 0.00","G","999.9","000000"
"72616354770","2021-01-11","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  19.8","24","  13.2","24","1024.9","24","984.9","24"," 10.0","24","  1.7","24","  5.1","999.9","  37.0"," ","  10.0"," "," 0.00","G","999.9","000000"
"72616354770","2021-01-12","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  27.2","24","  18.8","24","1019.3","24","979.7","24"," 10.0","24","  3.6","24","  8.9","999.9","  35.1"," ","  10.0"," "," 0.00","G","999.9","000000"
"72616354770","2021-01-13","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  29.6","24","  20.7","24","1016.2","24","976.9","24"," 10.0","24","  2.8","24","  8.0","999.9","  36.0"," ","  19.0"," "," 0.00","G","999.9","000000"
"72616354770","2021-01-14","42.805","-72.00361","317.0","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","  30.4","24","  25.0","24","1011.5","17","972.2","24","  6.5","24","  1.7","24","  7.0","999.9","  36.0"," ","  19.0"," "," 0.00","G","999.9","011000"
