"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72543454789","2021-01-01","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  23.9","24","  18.5","24","1030.4","20","958.7","24","  9.7","24","  5.6","24","  9.9"," 15.9","  36.0"," ","  14.0"," "," 0.01","G","999.9","011000"
"72543454789","2021-01-02","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  32.2","24","  30.0","24","1012.7","13","944.2","24","  5.6","24"," 10.7","24"," 19.0"," 28.9","  39.0"," ","  14.0"," "," 0.45","G","999.9","111000"
"72543454789","2021-01-03","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  27.3","24","  25.0","24","1018.2","14","947.5","24","  6.1","24","  5.6","24"," 13.0"," 19.0","  39.0"," ","  21.0"," "," 0.01","G","999.9","101000"
"72543454789","2021-01-04","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  30.0","24","  27.2","24","1014.8","11","945.1","24","  8.6","24","  5.8","24"," 15.0"," 21.0","  33.1"," ","  21.0"," "," 0.40","G","999.9","001000"
"72543454789","2021-01-05","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  29.9","24","  27.1","24","1013.1","14","943.5","24","  8.5","24","  5.0","24"," 13.0","999.9","  33.1"," ","  28.0"," "," 0.00","G","999.9","001000"
"72543454789","2021-01-06","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  28.3","24","  23.7","24","1016.1","16","946.0","24"," 10.0","24"," 16.8","24"," 22.0"," 32.1","  30.9"," ","  27.0"," "," 0.06","G","999.9","000000"
"72543454789","2021-01-07","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  25.4","24","  19.3","24","1019.3","23","949.2","24"," 10.0","24"," 19.0","24"," 26.0"," 35.0","  28.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-08","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  22.7","24","  17.0","24","1017.3","24","946.9","24"," 10.0","24"," 11.4","24"," 17.1"," 26.0","  30.9"," ","  18.0"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-09","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  19.8","24","   9.6","24","1013.1","24","942.8","24"," 10.0","24"," 16.3","24"," 21.0"," 29.9","  30.9"," ","  12.9"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-10","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  24.9","24","  16.6","24","1020.7","24","950.4","24"," 10.0","24"," 14.4","24"," 21.0"," 28.9","  33.1"," ","  12.9"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-11","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  23.8","24","  17.3","24","1025.0","24","954.3","24"," 10.0","24","  4.0","24","  9.9","999.9","  33.1"," ","  12.0"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-12","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  25.8","24","  18.6","24","1019.8","24","949.6","24","  9.9","24","  5.5","24","  8.9","999.9","  34.0"," ","  12.0"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-13","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  28.4","24","  21.3","24","1016.0","22","946.4","24"," 10.0","24","  5.7","24"," 11.1","999.9","  34.0"," ","  15.1"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-14","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  33.1","24","  26.5","24","1010.2","21","941.1","24","  9.6","24","  5.9","24"," 12.0","999.9","  36.0"," ","  27.0"," "," 0.00","G","999.9","011000"
"72543454789","2021-01-15","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  31.6","24","  29.8","24","1012.2","19","943.2","24","  5.6","24","  5.7","24"," 11.1"," 18.1","  34.0","*","  26.6","*"," 0.01","G","999.9","100000"
"72543454789","2021-01-16","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  33.0","24","  30.8","24","1001.6","11","932.1","24","  5.2","24","  9.3","24"," 17.1"," 24.1","  36.0"," ","  27.0"," "," 0.48","G","999.9","111000"
"72543454789","2021-01-17","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  29.4","24","  21.9","24","1000.8","18","932.2","24"," 10.0","24"," 15.0","24"," 20.0"," 29.9","  35.1"," ","  26.1"," "," 0.02","G","999.9","001000"
"72543454789","2021-01-18","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  30.3","24","  24.9","24","1005.9","14","937.1","24","  8.8","24"," 11.6","24"," 18.1"," 25.1","  34.0"," ","  26.1"," "," 0.00","G","999.9","001000"
"72543454789","2021-01-19","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  27.7","24","  20.9","24","1015.3","17","945.6","24","  9.4","24"," 11.9","24"," 18.1"," 22.0","  34.0"," ","  24.1"," "," 0.00","G","999.9","001000"
"72543454789","2021-01-20","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  25.0","24","  16.7","24","1014.5","17","944.4","24","  7.4","24"," 11.8","24"," 22.0"," 33.0","  30.0"," ","  19.0"," "," 0.00","G","999.9","101000"
"72543454789","2021-01-21","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  20.6","24","  12.2","24","1009.4","22","940.0","24"," 10.0","24","  7.2","24"," 15.9"," 24.1","  34.0"," ","  10.0"," "," 0.05","G","999.9","000000"
"72543454789","2021-01-22","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  31.1","24","  20.1","24","1004.0","22","935.6","24","  9.4","24"," 10.9","24"," 15.9"," 24.1","  34.0","*","  28.0","*"," 0.00","G","999.9","001000"
"72543454789","2021-01-23","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  19.3","23","   7.1","23","1015.9","22","945.7","23","  9.9","23"," 16.9","23"," 22.9"," 32.1","  34.0"," ","  15.1"," "," 0.02","G","999.9","001000"
"72543454789","2021-01-24","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  16.5","24","   5.3","24","1021.5","21","950.4","24"," 10.0","24"," 16.9","24"," 24.1"," 36.9","  21.9","*","  12.2","*"," 0.00","G","999.9","001000"
"72543454789","2021-01-25","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  21.2","24","   9.6","24","1019.5","24","948.7","24"," 10.0","24","  7.4","24"," 14.0","999.9","  32.0"," ","  12.0"," "," 0.00","G","999.9","000000"
"72543454789","2021-01-26","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  23.6","23","  15.5","23","1016.3","14","944.6","23","  7.3","23","  5.6","23"," 11.1"," 15.9","  32.0"," ","  12.0"," "," 0.00","G","999.9","011000"
"72543454789","2021-01-27","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  25.6","24","  21.9","24","1014.6","16","944.3","24","  9.5","24"," 10.3","24"," 22.0"," 28.9","  30.0"," ","  21.0"," "," 0.10","G","999.9","001000"
"72543454789","2021-01-28","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  17.5","24","   8.2","24","1019.3","21","948.4","24","  9.4","24"," 18.7","24"," 31.1"," 41.0","  30.0"," ","  12.9"," "," 0.00","G","999.9","001000"
"72543454789","2021-01-29","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  10.5","24","   0.2","24","1020.0","19","948.5","24","  8.5","24"," 20.3","24"," 28.9"," 42.0","  19.0"," ","   5.0"," "," 0.00","G","999.9","001000"
"72543454789","2021-01-30","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  13.1","24","   2.7","24","1024.5","21","951.5","13","  9.7","24"," 14.4","24"," 20.0"," 31.1","  21.0"," ","   5.0"," "," 0.00","G","999.9","001000"
"72543454789","2021-01-31","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  14.5","24","   8.8","24","1025.0","18","952.5","19","  7.8","24","  5.1","24","  9.9","999.9","  21.0"," ","   8.1"," "," 0.00","G","999.9","001000"
"72543454789","2021-02-01","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  19.4","24","  15.6","24","1012.9"," 9","943.7","24","  1.7","24"," 12.9","24"," 22.0"," 32.1","  26.1"," ","   8.1"," "," 0.50","G","999.9","101000"
"72543454789","2021-02-02","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  24.9","24","  21.0","24","1000.4","11","931.8","24","  3.4","24"," 16.4","24"," 25.1"," 31.1","  28.0"," ","  15.1"," "," 1.50","G","999.9","000000"
"72543454789","2021-02-03","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  22.4","24","  17.5","24"," 999.4","18","930.0","24","  7.9","24"," 17.8","24"," 22.9"," 29.9","  28.0"," ","  19.9"," "," 0.10","G","999.9","001000"
"72543454789","2021-02-04","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  25.4","24","  15.8","24","1009.5","21","939.8","24","  9.8","24"," 13.9","24"," 20.0"," 28.0","  34.0"," ","  19.9"," "," 0.03","G","999.9","001000"
"72543454789","2021-02-05","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  30.8","24","  22.4","24","1007.2","14","936.8","24","  8.5","24","  8.9","24"," 14.0"," 21.0","  37.9","*","  21.0","*"," 0.00","G","999.9","001000"
"72543454789","2021-02-06","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  26.8","24","  12.0","24","1012.5","22","942.7","24","  9.8","24"," 11.9","24"," 28.0"," 38.1","  32.0","*","  19.4","*"," 0.07","G","999.9","001000"
"72543454789","2021-02-07","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  24.3","24","  13.4","24","1016.5","17","945.5","24","  8.3","24","  4.5","24"," 20.0"," 28.9","  32.0"," ","  16.0"," "," 0.00","G","999.9","001000"
"72543454789","2021-02-08","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  14.0","24","   1.0","24","1024.5","24","953.1","24"," 10.0","24"," 10.5","24"," 19.0"," 27.0","  23.0","*","   5.0","*"," 0.03","G","999.9","000000"
"72543454789","2021-02-09","41.13889","-75.37944","584.0","MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","  16.8"," 9","   4.3"," 9","1027.8"," 8","955.9"," 9","  9.1"," 9","  3.4"," 9","  6.0","999.9","  19.9","*","  12.9","*"," 0.00","G","999.9","001000"
