"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"64950499999","2021-01-13","3.836039","11.523461","751.02","YAOUNDE VILLE, CM","  77.6"," 4","  68.0"," 4","9999.9"," 0","934.6"," 4","  4.5"," 4","  4.0"," 4","  6.0","999.9","  88.0","*","  71.4","*"," 0.00","I","999.9","000000"
"64950499999","2021-01-17","3.836039","11.523461","751.02","YAOUNDE VILLE, CM","  76.1"," 4","  70.2"," 4","9999.9"," 0","933.3"," 4","  4.2"," 4","  2.0"," 4","  4.1","999.9","  85.8","*","  70.0","*"," 0.00","I","999.9","000000"
