"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"63333099999","2021-01-01","11.0833333","39.7166667","1864.0","COMBOLCHA DESSIE, ET","  72.7"," 4","  51.4"," 4","1017.1"," 4","816.0"," 4"," 18.6"," 4","999.9"," 0","999.9","999.9","  82.4"," ","  63.7","*"," 0.00","I","999.9","000000"
"63333099999","2021-01-04","11.0833333","39.7166667","1864.0","COMBOLCHA DESSIE, ET","  71.7"," 4","  49.4"," 4","1018.0"," 4","816.7"," 4"," 18.6"," 4","  6.3"," 4","  7.8","999.9","  79.5"," ","  62.6","*"," 0.00","I","999.9","000000"
"63333099999","2021-01-05","11.0833333","39.7166667","1864.0","COMBOLCHA DESSIE, ET","  63.2"," 5","  47.3"," 5","1018.7"," 5","817.3"," 5"," 18.6"," 5","999.9"," 0","999.9","999.9","  79.5"," ","  46.8"," "," 0.00","I","999.9","000000"
"63333099999","2021-01-06","11.0833333","39.7166667","1864.0","COMBOLCHA DESSIE, ET","  63.6"," 5","  46.5"," 5","1019.3"," 5","817.8"," 5"," 18.6"," 5","999.9"," 0","999.9","999.9","  78.8"," ","  46.4"," "," 0.00","I","999.9","000000"
"63333099999","2021-01-07","11.0833333","39.7166667","1864.0","COMBOLCHA DESSIE, ET","  69.7"," 4","  47.5"," 4","1016.9"," 4","815.9"," 4"," 18.6"," 4","999.9"," 0","999.9","999.9","  77.0","*","  45.3"," "," 0.00","I","999.9","000000"
"63333099999","2021-01-08","11.0833333","39.7166667","1864.0","COMBOLCHA DESSIE, ET","  65.9"," 5","  45.6"," 5","1016.3"," 5","815.3"," 5"," 18.6"," 5","999.9"," 0","999.9","999.9","  76.3"," ","  44.6"," "," 0.00","I","999.9","000000"
