"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"07166099999","2021-02-01","48.7666666","4.15","179.0","VATRY AERO, FR","  46.3","19","  43.5","19"," 997.6","19","977.6","19"," 21.3","19","  9.9","19"," 17.1","999.9","  50.7"," ","  42.8","*"," 0.23","G","999.9","000000"
"07166099999","2021-02-02","48.7666666","4.15","179.0","VATRY AERO, FR","  49.0","19","  46.5","19","1003.6","19","983.7","19"," 13.7","19"," 13.7","19"," 18.1","999.9","  57.4"," ","  42.3"," "," 0.06","G","999.9","010000"
"07166099999","2021-02-03","48.7666666","4.15","179.0","VATRY AERO, FR","  50.8","23","  47.0","23","1002.5","23","982.7","23"," 22.7","23"," 17.2","23"," 28.0","999.9","  55.8"," ","  42.6","*"," 0.34","G","999.9","010000"
"07166099999","2021-02-04","48.7666666","4.15","179.0","VATRY AERO, FR","  44.4","24","  42.1","24","1013.0","24","992.7","24"," 26.0","24","  6.8","24","  8.9","999.9","  50.4"," ","  37.6"," "," 0.19","G","999.9","000000"
"07166099999","2021-02-05","48.7666666","4.15","179.0","VATRY AERO, FR","  47.0","24","  45.0","24","1011.8","24","991.6","24"," 18.8","24","  5.5","24","  8.0","999.9","  51.3"," ","  43.5"," "," 0.00","G","999.9","010000"
"07166099999","2021-02-06","48.7666666","4.15","179.0","VATRY AERO, FR","  45.8","24","  45.3","24","1002.9","24","982.9","24","  1.9","24","  6.7","24","  9.9","999.9","  47.3"," ","  45.1"," "," 0.31","G","999.9","110000"
"07166099999","2021-02-07","48.7666666","4.15","179.0","VATRY AERO, FR","  37.7","24","  36.1","24"," 997.3","24","977.0","24","  8.1","24"," 10.4","24"," 15.9","999.9","  46.2"," ","  30.7","*"," 0.07","G","999.9","011000"
