"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"17129099999","2021-01-01","39.949831","32.688622","808.63","ETIMESGUT, TU","  42.4","24","  34.7","24","9999.9"," 0","999.9"," 0","  6.4","24","  2.1","24","  5.1","999.9","  56.3"," ","  29.3"," "," 0.00","E","999.9","000000"
"17129099999","2021-01-02","39.949831","32.688622","808.63","ETIMESGUT, TU","  40.7","24","  33.1","24","9999.9"," 0","999.9"," 0","  6.0","24","  1.6","24","  2.9","999.9","  58.5"," ","  28.4","*"," 0.00","E","999.9","000000"
"17129099999","2021-01-03","39.949831","32.688622","808.63","ETIMESGUT, TU","  37.2","24","  31.5","24","9999.9"," 0","999.9"," 0","  5.8","24","  1.7","24","  4.1","999.9","  53.1"," ","  24.4"," "," 0.00","E","999.9","000000"
"17129099999","2021-01-04","39.949831","32.688622","808.63","ETIMESGUT, TU","  37.4","24","  31.0","24","9999.9"," 0","999.9"," 0","  5.1","24","  2.0","24","  6.0","999.9","  55.0"," ","  25.5"," "," 0.00","E","999.9","000000"
"17129099999","2021-01-05","39.949831","32.688622","808.63","ETIMESGUT, TU","  37.7","24","  36.2","24","9999.9"," 0","999.9"," 0","  3.4","24","  2.6","24","  8.0"," 12.0","  46.6"," ","  26.2"," "," 0.51","E","999.9","110000"
"17129099999","2021-01-06","39.949831","32.688622","808.63","ETIMESGUT, TU","  40.4","24","  38.7","24","9999.9"," 0","999.9"," 0","  3.3","24","  3.5","24","  8.0","999.9","  48.7"," ","  32.0"," "," 0.00","E","999.9","100000"
"17129099999","2021-01-07","39.949831","32.688622","808.63","ETIMESGUT, TU","  41.5","24","  37.5","24","9999.9"," 0","999.9"," 0","  4.9","24","  3.1","24","  7.0","999.9","  49.3"," ","  37.4","*"," 0.00","E","999.9","000000"
"17129099999","2021-01-08","39.949831","32.688622","808.63","ETIMESGUT, TU","  43.0","24","  39.1","24","9999.9"," 0","999.9"," 0","  3.8","24","  1.8","24","  4.1","999.9","  56.3"," ","  35.4"," "," 0.00","F","999.9","000000"
"17129099999","2021-01-09","39.949831","32.688622","808.63","ETIMESGUT, TU","  46.2","24","  41.2","24","9999.9"," 0","999.9"," 0","  5.2","24","  2.2","24","  5.1","  9.9","  57.2","*","  32.4"," "," 0.00","E","999.9","010000"
"17129099999","2021-01-10","39.949831","32.688622","808.63","ETIMESGUT, TU","  51.2","24","  47.0","24","9999.9"," 0","999.9"," 0","  6.3","24","  3.0","24","  8.9"," 15.0","  58.3"," ","  42.8","*"," 0.01","E","999.9","010000"
"17129099999","2021-01-11","39.949831","32.688622","808.63","ETIMESGUT, TU","  48.1","24","  44.8","24","9999.9"," 0","999.9"," 0","  5.7","24","  2.2","24","  6.0","999.9","  57.4"," ","  37.4","*"," 0.00","E","999.9","000000"
"17129099999","2021-01-12","39.949831","32.688622","808.63","ETIMESGUT, TU","  55.4","24","  42.3","24","9999.9"," 0","999.9"," 0","  6.4","24","  4.9","24"," 12.0"," 22.0","  66.2","*","  42.4"," "," 0.00","E","999.9","000000"
"17129099999","2021-01-13","39.949831","32.688622","808.63","ETIMESGUT, TU","  41.2","24","  36.0","24","9999.9"," 0","999.9"," 0","  6.1","24","  6.2","24"," 18.1"," 29.9","  55.4","*","  33.8","*"," 0.03","G","999.9","011000"
"17129099999","2021-01-14","39.949831","32.688622","808.63","ETIMESGUT, TU","  36.8","24","  32.4","24","9999.9"," 0","999.9"," 0","  6.0","24","  6.6","24"," 13.0"," 16.9","  42.3"," ","  30.2","*"," 0.90","G","999.9","010000"
"17129099999","2021-01-15","39.949831","32.688622","808.63","ETIMESGUT, TU","  28.6","24","  26.4","24","9999.9"," 0","999.9"," 0","  4.8","24","  3.0","24","  9.9","999.9","  34.0"," ","  19.4","*"," 0.00","G","999.9","001000"
"17129099999","2021-01-16","39.949831","32.688622","808.63","ETIMESGUT, TU","  30.0","24","  25.2","24","9999.9"," 0","999.9"," 0","  5.9","24","  3.2","24","  8.0","999.9","  36.3"," ","  18.9"," "," 0.11","G","  0.4","001000"
"17129099999","2021-01-17","39.949831","32.688622","808.63","ETIMESGUT, TU","  30.3","24","  27.0","24","9999.9"," 0","999.9"," 0","  5.5","24","  6.8","24","  9.9"," 15.9","  34.0"," ","  24.8","*"," 0.24","G","  0.4","001000"
"17129099999","2021-01-18","39.949831","32.688622","808.63","ETIMESGUT, TU","  21.2","24","  14.9","24","9999.9"," 0","999.9"," 0","  5.8","24","  5.9","24"," 11.1"," 16.9","  26.6","*","  10.4","*"," 0.03","G","999.9","001000"
"17129099999","2021-01-19","39.949831","32.688622","808.63","ETIMESGUT, TU","  16.7","24","   9.2","24","9999.9"," 0","999.9"," 0","  6.3","24","  3.2","24","  7.0","999.9","  27.1"," ","   7.5"," "," 0.02","G","  1.2","000000"
"17129099999","2021-01-20","39.949831","32.688622","808.63","ETIMESGUT, TU","  19.2","24","  13.2","24","9999.9"," 0","999.9"," 0","  6.4","24","  3.1","24","  8.0"," 12.0","  27.5"," ","   8.1"," "," 0.00","G","  0.4","000000"
"17129099999","2021-01-21","39.949831","32.688622","808.63","ETIMESGUT, TU","  27.6","24","  19.5","24","9999.9"," 0","999.9"," 0","  6.2","24","  2.0","24","  5.1","999.9","  36.3"," ","  19.2"," "," 0.00","F","  0.4","000000"
"17129099999","2021-01-22","39.949831","32.688622","808.63","ETIMESGUT, TU","  27.9","24","  21.5","24","9999.9"," 0","999.9"," 0","  5.4","24","  1.8","24","  6.0","999.9","  43.2"," ","  16.3"," "," 0.00","E","  0.4","000000"
"17129099999","2021-01-23","39.949831","32.688622","808.63","ETIMESGUT, TU","  32.3","24","  24.9","24","9999.9"," 0","999.9"," 0","  5.3","24","  2.4","24","  6.0","999.9","  47.3"," ","  20.1"," "," 0.00","E","999.9","000000"
"17129099999","2021-01-24","39.949831","32.688622","808.63","ETIMESGUT, TU","  35.5","24","  30.1","24","9999.9"," 0","999.9"," 0","  5.4","24","  3.0","24","  6.0","  9.9","  46.2"," ","  24.4"," "," 0.00","E","999.9","010000"
"17129099999","2021-01-25","39.949831","32.688622","808.63","ETIMESGUT, TU","  40.2","24","  34.0","24","9999.9"," 0","999.9"," 0","  6.5","24","  4.9","24","  9.9"," 16.9","  46.4","*","  28.6"," "," 0.00","G","999.9","010000"
"17129099999","2021-01-26","39.949831","32.688622","808.63","ETIMESGUT, TU","  46.7","24","  38.9","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.2","24"," 12.0"," 21.0","  53.8"," ","  38.3"," "," 0.14","G","999.9","010000"
"17129099999","2021-01-27","39.949831","32.688622","808.63","ETIMESGUT, TU","  45.5","24","  34.9","24","9999.9"," 0","999.9"," 0","  6.0","24"," 11.9","24"," 22.0"," 31.1","  53.6","*","  33.8","*"," 0.00","G","999.9","011000"
"17129099999","2021-01-28","39.949831","32.688622","808.63","ETIMESGUT, TU","  31.6","24","  27.1","24","9999.9"," 0","999.9"," 0","  6.0","24","  4.5","24","  8.9"," 13.0","  35.6"," ","  26.6","*"," 0.17","G","999.9","001000"
"17129099999","2021-01-29","39.949831","32.688622","808.63","ETIMESGUT, TU","  29.2","24","  22.5","24","9999.9"," 0","999.9"," 0","  6.4","24","  3.9","24","  8.9"," 15.9","  35.6"," ","  22.5"," "," 0.00","G","999.9","000000"
"17129099999","2021-01-30","39.949831","32.688622","808.63","ETIMESGUT, TU","  33.9","24","  28.5","24","9999.9"," 0","999.9"," 0","  5.8","24","  2.6","24","  8.0"," 16.9","  40.1"," ","  26.1"," "," 0.04","E","999.9","011000"
"17129099999","2021-01-31","39.949831","32.688622","808.63","ETIMESGUT, TU","  37.7","24","  34.5","24","9999.9"," 0","999.9"," 0","  6.1","24","  2.9","24","  8.0","999.9","  46.8"," ","  30.2","*"," 0.09","G","999.9","000000"
"17129099999","2021-02-01","39.949831","32.688622","808.63","ETIMESGUT, TU","  43.1","24","  35.1","24","9999.9"," 0","999.9"," 0","  5.2","24","  4.6","24"," 13.0"," 15.9","  57.7"," ","  26.2"," "," 0.00","G","999.9","000000"
"17129099999","2021-02-02","39.949831","32.688622","808.63","ETIMESGUT, TU","  45.8","22","  36.0","22","9999.9"," 0","999.9"," 0","  6.4","22","  4.0","22"," 13.0"," 14.0","  61.0"," ","  35.6","*"," 0.00","E","999.9","000000"
"17129099999","2021-02-03","39.949831","32.688622","808.63","ETIMESGUT, TU","  43.4","24","  35.3","24","9999.9"," 0","999.9"," 0","  6.0","24","  2.0","24","  4.1","999.9","  60.4"," ","  29.7"," "," 0.00","E","999.9","000000"
"17129099999","2021-02-04","39.949831","32.688622","808.63","ETIMESGUT, TU","  43.3","21","  35.8","21","9999.9"," 0","999.9"," 0","  5.7","21","  3.3","21","  8.0"," 11.1","  59.9"," ","  27.9"," "," 0.00","E","999.9","000000"
"17129099999","2021-02-05","39.949831","32.688622","808.63","ETIMESGUT, TU","  44.1","20","  33.7","20","9999.9"," 0","999.9"," 0","  6.7","20","  3.5","20","  8.9"," 15.0","  57.2","*","  30.2","*"," 0.00","E","999.9","000000"
"17129099999","2021-02-06","39.949831","32.688622","808.63","ETIMESGUT, TU","  41.0","24","  33.0","24","9999.9"," 0","999.9"," 0","  6.4","24","  2.9","24","  9.9"," 15.9","  59.4"," ","  26.2"," "," 0.00","E","999.9","000000"
"17129099999","2021-02-07","39.949831","32.688622","808.63","ETIMESGUT, TU","  42.8","24","  32.7","24","9999.9"," 0","999.9"," 0","  6.1","24","  2.6","24"," 11.1"," 14.0","  61.5"," ","  26.6"," "," 0.00","E","999.9","000000"
