"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72031204964","2021-01-01","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  22.4","24","  19.6","24","9999.9"," 0","986.3","18","  5.7","24","  0.0","24","999.9","999.9","  29.1"," ","  12.9"," ","99.99"," ","999.9","001000"
"72031204964","2021-01-02","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  17.8","24","  13.6","24","9999.9"," 0","986.3","24","  5.6","24","  0.0","24","999.9","999.9","  25.7"," ","  10.4"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-03","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  17.2","24","  13.2","24","9999.9"," 0","983.3","24","  4.1","24","  0.0","24","999.9","999.9","  29.3"," ","   8.1"," ","99.99"," ","999.9","101000"
"72031204964","2021-01-04","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  30.0","24","  27.8","24","9999.9"," 0","982.4","24","  3.1","24","  2.3","24"," 14.0"," 18.1","  39.4","*","  25.0","*"," 0.02","A","999.9","100000"
"72031204964","2021-01-05","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  29.0","24","  24.9","24","9999.9"," 0","986.8","24","  9.3","24","  2.7","24","  8.9","999.9","  39.6"," ","  18.0"," "," 0.00","I","999.9","100000"
"72031204964","2021-01-06","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  31.2","24","  28.0","24","9999.9"," 0","990.1","24","  6.0","24","  4.0","24","  9.9"," 15.0","  37.4"," ","  18.0"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-07","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  29.5","24","  27.1","24","9999.9"," 0","994.9","24","  2.5","24","  1.8","24","  8.9"," 15.0","  34.9"," ","  23.9"," ","99.99"," ","999.9","001000"
"72031204964","2021-01-08","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  29.0","24","  24.9","24","9999.9"," 0","996.2","24","  5.3","24","  1.0","24","  7.0","999.9","  34.9"," ","  23.9"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-09","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  25.2","24","  21.2","24","9999.9"," 0","995.9","24","  6.8","24","  0.4","24","  5.1","999.9","  32.0"," ","  23.5"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-10","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  23.9","24","  20.4","24","9999.9"," 0","996.9","24","  6.5","24","  0.0","24","999.9","999.9","  29.8"," ","  20.7"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-11","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  32.6","24","  25.5","24","9999.9"," 0","993.0","24","  9.9","24","  3.4","24"," 15.9"," 22.0","  40.5"," ","  20.7"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-12","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  35.6","24","  27.7","24","9999.9"," 0","986.6","24"," 10.0","24","  4.8","24"," 12.0"," 17.1","  47.7"," ","  26.2"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-13","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  37.4","24","  28.6","24","9999.9"," 0","979.3","24"," 10.0","24","  3.8","24","  8.0","999.9","  47.7"," ","  26.2"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-14","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  34.4","24","  30.9","24","9999.9"," 0","968.7","24","  8.6","24","  6.2","24"," 18.1"," 26.0","  44.6"," ","  31.5"," ","99.99"," ","999.9","011000"
"72031204964","2021-01-15","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  32.1","24","  30.7","24","9999.9"," 0","964.7","24","  5.3","24","  6.4","24"," 18.1"," 27.0","  38.7"," ","  30.2"," ","99.99"," ","999.9","011000"
"72031204964","2021-01-16","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  30.8","24","  27.8","24","9999.9"," 0","976.6","24","  9.2","24","  3.0","24"," 13.0"," 21.0","  34.9"," ","  28.2"," ","99.99"," ","999.9","001000"
"72031204964","2021-01-17","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  28.0","24","  23.1","24","9999.9"," 0","978.2","24","  9.6","24","  2.3","24"," 14.0"," 18.1","  34.0"," ","  22.8"," ","99.99"," ","999.9","001000"
"72031204964","2021-01-18","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  29.0","24","  23.6","24","9999.9"," 0","980.9","24"," 10.0","24","  1.2","24","  5.1","999.9","  33.4"," ","  22.8"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-19","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  27.5","24","  22.6","24","9999.9"," 0","989.5","24","  9.1","24","  5.3","24"," 22.0"," 33.0","  37.4"," ","  17.6"," ","99.99"," ","999.9","001000"
"72031204964","2021-01-20","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  23.1","24","  15.1","24","9999.9"," 0","989.7","24"," 10.0","24","  3.4","24"," 15.0"," 22.0","  45.5"," ","   8.6"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-21","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  37.1","24","  24.5","24","9999.9"," 0","979.8","24"," 10.0","24","  7.9","24"," 15.9"," 24.1","  43.9","*","  30.0","*"," 0.00","I","999.9","000000"
"72031204964","2021-01-22","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  20.7","24","  11.0","24","9999.9"," 0","989.4","24"," 10.0","24","  2.2","24"," 12.0"," 18.1","  43.9"," ","   9.9"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-23","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  15.0","24","   5.8","24","9999.9"," 0","993.2","24"," 10.0","24","  0.0","24","999.9","999.9","  27.1"," ","   8.1"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-24","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  28.7","24","  23.3","24","9999.9"," 0","985.6","24","  9.2","24","  1.4","24","  8.0","999.9","  32.9","*","  25.7","*","99.99"," ","999.9","001000"
"72031204964","2021-01-25","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  25.4","24","  21.6","24","9999.9"," 0","983.0","24","  7.1","24","  0.1","24","  5.1","999.9","  33.8"," ","  23.0"," ","99.99"," ","999.9","001000"
"72031204964","2021-01-26","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  22.4","24","  18.1","24","9999.9"," 0","981.8","24","  4.2","24","  1.2","24","  5.1"," 17.1","  27.3"," ","  16.9"," ","99.99"," ","999.9","001000"
"72031204964","2021-01-27","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  15.5","24","   9.0","24","9999.9"," 0","995.0","24"," 10.0","24","  0.0","24","999.9","999.9","  26.2"," ","   8.2"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-28","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  10.8","24","   4.7","24","9999.9"," 0","003.4","24"," 10.0","24","  0.0","24","999.9","999.9","  26.2"," ","  -2.2"," "," 0.00","I","999.9","000000"
"72031204964","2021-01-29","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  23.0","24","  16.7","24","9999.9"," 0","992.8","24","  9.9","24","  2.0","24","  9.9"," 15.0","  35.4","*","  14.7","*"," 0.00","I","999.9","000000"
"72031204964","2021-01-30","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  31.0","24","  27.1","24","9999.9"," 0","982.0","14","  8.6","24"," 10.1","24"," 14.0"," 20.0","  35.4"," ","  14.7"," ","99.99"," ","999.9","010000"
"72031204964","2021-01-31","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  31.1","24","  29.7","24","9999.9"," 0","999.9"," 0","  4.4","24"," 10.0","24"," 15.0"," 22.0","  34.5"," ","  28.4"," ","99.99"," ","999.9","011000"
"72031204964","2021-02-01","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  28.1","24","  23.9","24","9999.9"," 0","995.1","24","  8.0","24","  3.2","24"," 15.9"," 21.0","  32.4"," ","  23.5"," "," 0.00","I","999.9","000000"
"72031204964","2021-02-02","41.4","-92.94583","269.7","PELLA MUNICIPAL AIRPORT, IA US","  22.1","24","  19.3","24","9999.9"," 0","995.0","24","  5.1","24","  0.0","24","999.9","999.9","  32.0"," ","  18.0"," "," 0.00","I","999.9","100000"
