"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"65457099999","2021-01-12","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  84.6"," 4","  74.8"," 4","1010.0"," 4","999.9"," 0"," 13.5"," 4","  1.7"," 4","  2.9","999.9","  93.6"," ","  77.5","*"," 0.00","E","999.9","000010"
"65457099999","2021-01-23","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  82.4"," 4","  72.1"," 4","1009.5"," 4","999.9"," 0","  5.6"," 4","  1.0"," 4","  2.9","999.9","  91.4"," ","  74.8","*"," 0.00","I","999.9","000000"
"65457099999","2021-01-24","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  79.0"," 7","  71.4"," 7","1010.3"," 7","999.9"," 0","  3.6"," 7","  1.2"," 7","  1.9","999.9","  91.4","*","  70.2"," "," 0.00","I","999.9","100000"
"65457099999","2021-01-28","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  84.3"," 4","  75.7"," 4","1009.2"," 4","999.9"," 0","  4.3"," 4","  1.2"," 4","  1.9","999.9","  92.8"," ","  73.6"," "," 0.00","I","999.9","000000"
"65457099999","2021-01-29","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  76.5"," 4","  74.5"," 4","1011.1"," 4","999.9"," 0","  5.3"," 4","  1.9"," 4","  2.9","999.9","  78.1","*","  73.4"," ","99.99"," ","999.9","010010"
"65457099999","2021-02-01","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  87.4"," 4","  73.1"," 4","1009.5"," 4","999.9"," 0","  9.9"," 4","  1.7"," 4","  2.9","999.9","  93.6"," ","  79.7","*"," 0.00","I","999.9","000000"
"65457099999","2021-02-03","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  86.4"," 5","  77.1"," 5","1010.4"," 5","999.9"," 0","  4.1"," 5","  2.7"," 5","  2.9","999.9","  94.6"," ","  80.8","*"," 0.00","I","999.9","000000"
"65457099999","2021-02-07","5.9333333","-0.9833333","140.0","AKIM ODA, GH","  86.8"," 4","  76.0"," 4","1009.1"," 4","999.9"," 0","  8.4"," 4","  2.4"," 4","  2.9","999.9","  95.2","*","  78.8","*"," 0.00","I","999.9","000000"
