"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03240099999","2021-01-01","55.424167","-1.603333","21.33","BOULMER, UK","  40.9","24","  37.1","24","9999.9"," 0","999.9"," 0","  6.7","24"," 12.1","24"," 14.0","999.9","  42.8","*","  36.9","*"," 0.24","G","999.9","010000"
"03240099999","2021-01-02","55.424167","-1.603333","21.33","BOULMER, UK","  37.6","24","  33.3","24","9999.9"," 0","999.9"," 0","  7.0","24"," 11.1","24"," 14.0","999.9","  42.8","*","  33.8","*"," 0.22","G","999.9","011000"
"03240099999","2021-01-03","55.424167","-1.603333","21.33","BOULMER, UK","  40.5","24","  35.6","24","9999.9"," 0","999.9"," 0","  6.9","24"," 11.0","24"," 15.0"," 18.1","  43.7","*","  38.7","*"," 0.45","G","999.9","011000"
"03240099999","2021-01-04","55.424167","-1.603333","21.33","BOULMER, UK","  40.7","24","  33.4","24","9999.9"," 0","999.9"," 0","  6.7","24"," 12.5","24"," 15.0","999.9","  42.8","*","  38.8"," "," 0.17","G","999.9","010000"
"03240099999","2021-01-05","55.424167","-1.603333","21.33","BOULMER, UK","  39.8","24","  33.4","24","9999.9"," 0","999.9"," 0","  6.8","24"," 12.1","24"," 14.0","999.9","  41.0","*","  37.4"," "," 0.03","G","999.9","010000"
"03240099999","2021-01-06","55.424167","-1.603333","21.33","BOULMER, UK","  35.5","24","  32.8","24","9999.9"," 0","999.9"," 0","  6.9","24","  6.2","24"," 11.1","999.9","  39.2","*","  30.2","*"," 0.14","G","999.9","011000"
"03240099999","2021-01-07","55.424167","-1.603333","21.33","BOULMER, UK","  34.8","24","  31.8","24","9999.9"," 0","999.9"," 0","  7.1","24","  8.1","24"," 11.1","999.9","  39.2","*","  29.5"," "," 0.10","G","999.9","011000"
"03240099999","2021-01-08","55.424167","-1.603333","21.33","BOULMER, UK","  35.7","24","  30.5","24","9999.9"," 0","999.9"," 0","  6.7","24"," 11.0","24"," 14.0","999.9","  39.2","*","  30.2","*"," 0.24","G","999.9","010000"
"03240099999","2021-01-09","55.424167","-1.603333","21.33","BOULMER, UK","  33.5","24","  27.1","24","9999.9"," 0","999.9"," 0","  7.2","24","  7.6","24"," 15.0"," 19.0","  41.0","*","  26.6","*"," 0.01","G","999.9","010000"
"03240099999","2021-01-10","55.424167","-1.603333","21.33","BOULMER, UK","  41.2","24","  37.9","24","9999.9"," 0","999.9"," 0","  7.0","24"," 10.4","24"," 15.0","999.9","  43.2","*","  36.5","*"," 0.00","G","999.9","010000"
"03240099999","2021-01-11","55.424167","-1.603333","21.33","BOULMER, UK","  44.5","24","  40.2","24","9999.9"," 0","999.9"," 0","  7.0","24"," 10.8","24"," 15.0"," 19.0","  50.2","*","  35.6","*","99.99"," ","999.9","011000"
"03240099999","2021-01-12","55.424167","-1.603333","21.33","BOULMER, UK","  35.7","24","  29.8","24","9999.9"," 0","999.9"," 0","  7.2","24"," 11.1","24"," 15.0","999.9","  39.4","*","  33.4"," "," 0.29","G","999.9","010000"
"03240099999","2021-01-13","55.424167","-1.603333","21.33","BOULMER, UK","  35.9","24","  29.2","24","9999.9"," 0","999.9"," 0","  7.1","24","  7.1","24","  9.9","999.9","  38.3","*","  32.0","*"," 0.00","G","999.9","011000"
"03240099999","2021-01-14","55.424167","-1.603333","21.33","BOULMER, UK","  36.8","24","  34.9","24","9999.9"," 0","999.9"," 0","  5.5","16","  7.0","24"," 15.0","999.9","  41.0","*","  33.3"," "," 0.36","G","999.9","011000"
"03240099999","2021-01-15","55.424167","-1.603333","21.33","BOULMER, UK","  33.1","24","  30.4","24","9999.9"," 0","999.9"," 0","  7.0","24","  4.2","10","  8.9","999.9","  39.2","*","  29.8","*"," 0.44","G","999.9","000000"
"03240099999","2021-01-16","55.424167","-1.603333","21.33","BOULMER, UK","  39.0","24","  35.1","24","9999.9"," 0","999.9"," 0","  5.2","24","999.9"," 0","999.9","999.9","  46.4","*","  29.8"," "," 0.14","G","999.9","011000"
"03240099999","2021-01-17","55.424167","-1.603333","21.33","BOULMER, UK","  41.3","24","  35.0","24","9999.9"," 0","999.9"," 0","  7.0","24","999.9"," 0","999.9","999.9","  43.7","*","  37.4","*"," 0.02","G","999.9","000000"
"03240099999","2021-01-18","55.424167","-1.603333","21.33","BOULMER, UK","  41.8","24","  37.8","24","9999.9"," 0","999.9"," 0","  7.1","24","  8.5"," 7"," 14.0","999.9","  44.6","*","  39.2","*"," 0.00","G","999.9","010000"
"03240099999","2021-01-19","55.424167","-1.603333","21.33","BOULMER, UK","  40.6","24","  40.2","24","9999.9"," 0","999.9"," 0","  4.9","24","  4.5","24","  9.9","999.9","  43.2","*","  37.4","*"," 0.09","G","999.9","011000"
"03240099999","2021-01-20","55.424167","-1.603333","21.33","BOULMER, UK","  39.6","24","  38.8","24","9999.9"," 0","999.9"," 0","  5.6","24","  5.7","24"," 11.1","999.9","  41.9","*","  33.8","*"," 0.61","G","999.9","011000"
"03240099999","2021-01-21","55.424167","-1.603333","21.33","BOULMER, UK","  37.6","24","  32.3","24","9999.9"," 0","999.9"," 0","  6.0","24"," 18.0","24"," 24.1","999.9","  41.9"," ","  33.8","*"," 0.84","G","999.9","011000"
"03240099999","2021-01-22","55.424167","-1.603333","21.33","BOULMER, UK","  37.6","24","  30.3","24","9999.9"," 0","999.9"," 0","  7.4","24"," 13.8","24"," 18.1"," 28.9","  41.9","*","  31.6","*"," 0.00","G","999.9","000000"
"03240099999","2021-01-23","55.424167","-1.603333","21.33","BOULMER, UK","  32.3","24","  26.7","24","9999.9"," 0","999.9"," 0","  7.1","24","  6.9","24"," 12.0","999.9","  38.3","*","  26.6","*"," 0.00","I","999.9","000000"
